YEAR,HHWT,MET2013,PUMA,OWNERSHPD,MORTAMT1,RENT,PERNUM,PERWT,SEX,AGE,MARST,RACE,HISPAN,EDUC,EMPSTAT,OCC2010,IND,INCTOT,FTOTINC,POVERTY,MIGMET1,MIGPLAC1,MIGPUMA1
2006,88,29820,502,13,480,0,1,89,1,42,1,7,1,2,3,4220,7690,31000,32800,118,4480.0,,
2006,88,29820,502,13,480,0,2,82,2,36,1,7,1,3,3,5120,1680,0,32800,118,4480.0,,
2006,88,29820,502,13,480,0,3,66,1,18,6,7,1,3,3,4220,7690,1800,32800,118,4480.0,,
2006,88,29820,502,13,480,0,4,77,2,15,2,7,1,5,0,9920,0,0,32800,118,4480.0,,
2006,88,29820,502,13,480,0,5,76,2,12,6,7,1,2,0,9920,0,9999999,32800,118,4480.0,,
2006,88,29820,502,13,480,0,6,87,2,2,6,7,1,0,0,9920,0,9999999,32800,118,4480.0,,
2006,82,29820,511,22,0,1400,1,81,2,81,5,1,0,6,3,9920,0,33900,33900,355,4482.0,,
2006,58,29820,511,22,0,2500,3,59,2,39,4,1,0,7,1,120,6890,36000,140000,344,4480.0,,
2006,80,29820,506,22,0,1400,1,82,2,49,6,2,0,6,1,2020,9160,18100,18100,173,4480.0,,
2006,76,29820,504,22,0,580,1,75,1,52,4,2,0,7,1,4700,4670,12000,12000,116,4480.0,,
2006,155,29820,504,22,0,770,1,156,2,24,1,7,1,5,1,4720,5090,2500,3300,12,4480.0,,
2006,155,29820,504,22,0,770,2,203,1,26,1,7,1,7,2,6420,770,800,3300,12,4480.0,,
2006,155,29820,504,22,0,770,3,186,1,5,6,7,1,0,0,9920,0,9999999,3300,12,4480.0,,
2006,155,29820,504,22,0,770,4,210,1,2,6,7,1,0,0,9920,0,9999999,3300,12,4480.0,,
2006,155,29820,504,22,0,770,5,206,2,1,6,7,1,0,0,9920,0,9999999,3300,12,4480.0,,
2006,61,29820,510,22,0,820,2,86,2,26,4,1,0,7,1,3820,9470,51000,51000,499,4482.0,,
2006,150,29820,509,22,0,600,1,149,2,52,1,1,1,2,2,9920,9920,0,5000,31,4480.0,,
2006,150,29820,509,22,0,600,2,181,1,57,1,1,1,2,1,4000,8660,5000,5000,31,4480.0,,
2006,150,29820,509,22,0,600,3,142,2,16,6,1,1,4,3,9920,0,0,5000,31,4480.0,,
2006,193,29820,505,22,0,390,1,195,2,36,6,1,4,2,3,9920,0,780,780,2,4480.0,,
2006,193,29820,505,22,0,390,2,189,1,11,6,1,4,2,0,9920,0,9999999,780,2,4480.0,,
2006,193,29820,505,22,0,390,3,189,1,9,6,1,4,1,0,9920,0,9999999,780,2,4480.0,,
2006,193,29820,505,22,0,390,5,189,1,5,6,1,4,0,0,9920,0,9999999,780,2,4480.0,,
2006,193,29820,505,22,0,390,6,208,2,3,6,1,4,0,0,9920,0,9999999,780,2,4480.0,,
2006,193,29820,505,22,0,390,7,208,2,1,6,1,4,0,0,9920,0,9999999,780,2,4480.0,,
2006,76,29820,511,13,1100,0,2,72,1,34,6,1,4,5,1,6320,770,20000,75300,501,4480.0,,
2006,76,29820,511,13,1100,0,3,58,2,22,6,1,4,6,3,9920,0,0,0,1,4480.0,,
2006,64,29820,509,22,0,840,1,64,1,20,6,1,1,5,3,520,4070,260,260,1,4480.0,,
2006,64,29820,509,22,0,840,2,77,1,8,6,1,1,0,0,9920,0,9999999,260,1,4480.0,,
2006,64,29820,509,22,0,840,3,77,2,7,6,1,1,0,0,9920,0,9999999,260,1,4480.0,,
2006,64,29820,509,22,0,840,4,96,2,65,5,1,1,2,3,9920,0,0,260,1,4480.0,,
2006,144,29820,509,22,0,600,1,143,1,28,1,1,1,3,1,6250,770,60000,60000,301,4482.0,,
2006,144,29820,509,22,0,600,2,130,2,28,1,1,1,3,3,9920,0,0,60000,301,4482.0,,
2006,144,29820,509,22,0,600,3,133,1,6,6,1,1,1,0,9920,0,9999999,60000,301,4482.0,,
2006,144,29820,509,22,0,600,4,145,2,3,6,1,1,0,0,9920,0,9999999,60000,301,4482.0,,
2006,74,29820,503,13,1700,0,1,73,1,38,1,1,1,6,1,9600,4390,16800,38400,160,4480.0,,
2006,74,29820,503,13,1700,0,2,68,2,39,1,1,1,6,1,4230,8660,21600,38400,160,4480.0,,
2006,74,29820,503,13,1700,0,3,64,1,13,6,1,4,2,0,9920,0,9999999,38400,160,4480.0,,
2006,74,29820,503,13,1700,0,4,64,1,10,6,1,4,2,0,9920,0,9999999,38400,160,4480.0,,
2006,74,29820,503,13,1700,0,5,64,2,9,6,1,4,1,0,9920,0,9999999,38400,160,4480.0,,
2006,160,29820,504,22,0,750,1,160,1,28,6,1,4,4,1,3930,8660,12700,12700,79,4480.0,,
2006,160,29820,504,22,0,750,2,146,2,6,6,1,4,1,0,9920,0,9999999,12700,79,4480.0,,
2006,160,29820,504,22,0,750,4,126,2,24,6,1,4,4,3,4720,8680,7800,12700,75,4480.0,,
2006,58,29820,506,13,700,0,1,60,2,42,1,7,4,0,3,4220,7690,1100,44400,174,4480.0,,
2006,58,29820,506,13,700,0,2,60,1,48,1,7,4,10,3,9920,0,25300,44400,174,4480.0,,
2006,58,29820,506,13,700,0,3,57,2,22,6,7,4,11,1,3740,190,6000,44400,174,4480.0,,
2006,58,29820,506,13,700,0,4,50,1,18,6,7,4,6,1,4700,5180,12000,44400,174,4480.0,,
2006,58,29820,506,13,700,0,5,57,1,12,6,7,4,2,0,9920,0,9999999,44400,174,4480.0,,
2006,58,39900,200,12,0,0,1,58,2,91,5,1,0,6,3,9920,0,14800,14800,156,4482.0,,
2006,162,29820,504,22,0,860,1,161,1,28,6,1,1,7,1,3930,7680,17200,17200,168,4482.0,,
2006,48,29820,505,13,1400,0,1,48,2,64,1,6,0,10,3,2340,7860,59000,73000,501,4480.0,,
2006,59,29820,502,22,0,900,1,60,1,49,1,7,1,1,1,9100,6280,70000,75300,363,4480.0,,
2006,59,29820,502,22,0,900,2,61,2,52,1,7,1,2,2,9920,9920,0,75300,363,4480.0,,
2006,59,29820,502,22,0,900,3,57,2,15,6,7,1,2,0,9920,0,0,75300,363,4480.0,,
2006,117,29820,504,0,0,0,1,117,1,21,6,1,0,7,3,4110,8680,20000,9999999,0,4480.0,,
2006,68,29820,501,13,2500,0,1,68,2,47,4,8,4,11,1,3130,8270,29700,29700,289,4480.0,,
2006,91,29820,507,22,0,1700,2,87,2,40,1,3,0,8,3,4940,7590,200,73950,366,4480.0,,
2006,177,29820,511,22,0,1700,1,176,1,60,1,1,0,10,3,9920,0,1900,4900,36,4482.0,,
2006,177,29820,511,22,0,1700,2,189,2,59,1,1,0,10,3,9920,0,3000,4900,36,4482.0,,
2006,54,29820,505,13,1900,0,1,55,2,36,1,6,0,10,1,3130,8190,80000,80600,501,4480.0,,
2006,54,29820,505,13,1900,0,2,63,1,33,1,6,0,10,3,9130,5490,600,80600,501,4480.0,,
2006,54,29820,505,13,1900,0,3,69,2,3,6,6,0,0,0,9920,0,9999999,80600,501,4480.0,,
2006,194,29820,506,22,0,1200,1,198,2,32,1,6,0,6,2,2010,8180,45000,134000,501,4480.0,,
2006,194,29820,506,22,0,1200,2,218,1,35,1,2,0,8,1,1010,7380,50000,134000,501,4480.0,,
2006,194,29820,506,22,0,1200,3,241,2,11,6,8,0,2,0,9920,0,9999999,134000,501,4480.0,,
2006,194,29820,506,22,0,1200,4,243,2,6,6,8,0,1,0,9920,0,9999999,134000,501,4480.0,,
2006,194,29820,506,22,0,1200,5,202,2,65,4,6,0,6,3,9920,0,39000,134000,501,4480.0,,
2006,168,29820,502,13,2000,0,1,171,2,26,1,1,1,7,1,2010,8180,11000,33000,252,4480.0,,
2006,168,29820,502,13,2000,0,2,195,1,29,1,1,1,2,1,6250,770,22000,33000,252,4480.0,,
2006,176,29820,503,22,0,1400,2,115,1,49,6,6,0,6,2,4040,8690,12000,12000,116,4480.0,,
2006,94,29820,505,0,0,0,1,94,2,30,4,6,0,7,3,5110,7980,14000,9999999,0,4480.0,,
2006,59,29820,509,22,0,1300,6,55,1,21,6,1,1,6,1,5860,770,31000,46000,162,4480.0,,
2006,66,29820,504,22,0,1100,2,74,1,26,2,7,4,6,1,4700,4790,41600,41600,403,4480.0,,
2006,66,29820,504,22,0,1100,3,66,2,26,2,7,1,8,1,2300,8470,25000,25000,242,4480.0,,
2006,96,39900,100,12,0,0,4,114,2,33,6,1,0,6,1,430,1990,36000,36000,349,4480.0,,
2006,217,39900,100,22,0,1400,1,215,2,35,1,1,0,7,3,4760,5280,11000,48000,236,4482.0,,
2006,217,39900,100,22,0,1400,2,185,1,37,1,1,0,7,1,310,8680,37000,48000,236,4482.0,,
2006,217,39900,100,22,0,1400,3,226,1,4,6,1,0,0,0,9920,0,9999999,48000,236,4482.0,,
2006,73,29820,501,13,1700,0,4,56,1,19,6,2,0,6,1,4230,8660,27000,98900,486,4480.0,,
2006,44,29820,504,22,0,690,1,44,1,24,6,6,0,7,1,1000,6890,10000,10000,98,4480.0,,
2006,56,29820,504,12,0,0,2,66,2,67,4,1,0,7,3,4510,8980,15000,95000,501,4482.0,,
2006,63,29820,501,13,2500,0,3,60,2,18,6,1,0,6,1,4540,9490,3500,98310,501,4482.0,,
2006,69,29820,503,13,710,0,2,82,2,25,6,1,0,6,1,4840,7580,21100,39100,294,4480.0,,
2006,65,29820,502,13,700,0,3,75,2,25,6,2,0,6,1,4430,8590,2300,72200,348,4480.0,,
2006,55,29820,504,22,0,1100,1,55,2,41,6,7,4,6,3,9920,0,0,0,1,4480.0,,
2006,141,29820,502,22,0,800,1,143,2,34,1,1,0,8,1,4000,8680,71400,79400,499,4480.0,,
2006,141,29820,502,22,0,800,2,152,1,34,1,1,1,6,2,5100,7590,8000,79400,499,4480.0,,
2006,141,29820,502,22,0,800,3,164,1,4,6,1,1,0,0,9920,0,9999999,79400,499,4480.0,,
2006,98,39900,200,22,0,470,2,542,1,35,4,6,0,11,1,710,7390,45000,45000,436,4480.0,,
2006,78,29820,507,12,0,0,1,77,2,65,1,1,0,6,1,5700,7970,28000,36400,300,4480.0,,
2006,78,29820,507,12,0,0,2,85,1,78,1,1,0,6,3,9920,0,8400,36400,300,4480.0,,
2006,64,29820,505,13,1200,0,1,64,1,27,1,1,0,6,1,220,770,42000,42000,175,4482.0,,
2006,64,29820,505,13,1200,0,2,72,2,26,1,1,0,6,3,9920,0,0,42000,175,4482.0,,
2006,64,29820,505,13,1200,0,3,64,1,6,6,1,0,1,0,9920,0,9999999,42000,175,4482.0,,
2006,64,29820,505,13,1200,0,4,64,1,4,6,1,0,0,0,9920,0,9999999,42000,175,4482.0,,
2006,64,29820,505,13,1200,0,5,64,1,3,6,1,0,0,0,9920,0,9999999,42000,175,4482.0,,
2006,60,29820,507,22,0,850,1,58,2,70,1,1,0,7,2,5810,6990,34000,39500,330,4482.0,,
2006,60,29820,507,22,0,850,2,65,1,62,1,1,0,6,1,3930,8660,5500,39500,330,4482.0,,
2006,53,29820,510,13,990,0,2,72,1,40,4,1,0,6,3,6420,770,25000,25000,242,4480.0,,
2006,154,29820,509,22,0,700,1,153,1,63,4,2,0,4,2,6440,770,54000,54000,501,4480.0,,
2006,153,29820,501,22,0,850,1,154,1,47,6,2,0,6,1,4000,8660,29000,29000,277,4480.0,,
2006,45,29820,506,22,0,760,1,45,2,56,4,8,0,6,1,3130,8190,133000,149000,501,4480.0,,
2006,53,29820,501,13,820,0,1,54,1,57,1,8,0,10,1,3500,8190,202400,262400,501,4480.0,,
2006,202,29820,511,22,0,1200,1,201,1,26,1,1,0,7,1,5000,5270,45000,110000,501,4482.0,,
2006,252,29820,511,22,0,650,3,233,2,18,6,1,0,5,2,4600,9290,250,30250,111,4482.0,,
2006,79,29820,509,0,0,0,1,79,1,61,4,1,0,10,3,430,770,30000,9999999,0,4480.0,,
2006,58,29820,503,22,0,810,1,58,1,38,1,7,0,7,1,4110,8680,30000,63700,487,4480.0,,
2006,58,29820,503,22,0,810,2,54,2,31,1,8,0,10,3,2310,7860,33700,63700,487,4480.0,,
2006,61,29820,502,13,890,0,4,72,1,87,5,1,0,4,3,9920,0,31000,273200,501,4482.0,,
2006,182,29820,505,22,0,260,1,184,2,23,6,2,0,6,1,5140,770,25000,25000,241,4480.0,,
2006,187,29820,511,22,0,1200,1,186,1,44,1,4,0,7,1,5550,6370,26000,54600,221,4480.0,,
2006,187,29820,511,22,0,1200,2,152,2,40,1,4,0,8,1,2540,7860,11200,54600,221,4480.0,,
2006,187,29820,511,22,0,1200,3,135,1,6,6,4,0,0,0,9920,0,9999999,54600,221,4480.0,,
2006,187,29820,511,22,0,1200,4,223,1,3,6,4,0,0,0,9920,0,9999999,54600,221,4480.0,,
2006,187,29820,511,22,0,1200,5,188,2,75,5,4,0,1,3,9920,0,17400,54600,221,4480.0,,
2006,103,39900,200,12,0,0,6,131,1,47,2,7,1,4,1,8810,2270,20000,20000,194,4480.0,,
2006,145,45940,2302,22,0,1200,2,173,1,22,6,1,1,10,1,2200,7870,20000,20000,194,4480.0,,
2006,254,35620,400,22,0,930,1,252,1,43,2,7,1,6,1,9620,1490,15000,15000,143,4482.0,,
2006,102,35620,1501,13,370,0,1,102,1,58,1,8,0,11,3,9100,6180,370,37370,285,4480.0,,
2006,211,37980,2104,22,0,1000,1,206,1,43,1,7,1,6,1,7410,770,76000,76000,257,4480.0,,
2006,211,37980,2104,22,0,1000,2,236,2,34,1,7,1,6,3,9920,0,0,76000,257,4480.0,,
2006,211,37980,2104,22,0,1000,3,265,1,12,6,7,1,2,0,9920,0,9999999,76000,257,4480.0,,
2006,211,37980,2104,22,0,1000,4,271,2,11,6,7,1,1,0,9920,0,9999999,76000,257,4480.0,,
2006,211,37980,2104,22,0,1000,5,264,1,6,6,7,1,1,0,9920,0,9999999,76000,257,4480.0,,
2006,211,37980,2104,22,0,1000,6,176,2,3,6,7,1,0,0,9920,0,9999999,76000,257,4480.0,,
2006,211,37980,2104,22,0,1000,7,225,1,2,6,7,1,0,0,9920,0,9999999,76000,257,4480.0,,
2006,91,35620,302,22,0,810,2,144,2,55,4,1,0,6,3,5700,7870,0,37400,315,4480.0,,
2006,182,35620,905,22,0,1400,2,92,2,25,6,1,0,10,3,4720,4970,23200,23200,225,4482.0,,
2006,79,45940,2302,0,0,0,1,79,2,18,6,1,0,6,3,2720,8670,580,9999999,0,4480.0,,
2006,75,37980,2202,0,0,0,1,75,1,47,2,4,0,6,3,430,4585,2400,9999999,0,4480.0,,
2006,82,35620,1504,13,2800,0,4,124,2,22,3,1,0,6,1,4520,5380,32600,252600,501,4480.0,,
2006,82,35620,1504,13,2800,0,6,85,1,2,6,1,0,0,0,9920,0,9999999,252600,501,4480.0,,
2006,107,35620,1901,13,2800,0,3,78,2,23,6,6,0,7,3,9920,0,0,98000,501,4480.0,,
2006,89,35620,903,0,0,0,1,89,1,19,6,1,0,7,3,5260,7970,7000,9999999,0,4480.0,,
2006,67,37980,2002,22,0,1100,1,65,2,27,1,4,0,10,1,2010,8370,25100,25650,190,4480.0,,
2006,115,35620,601,22,0,2000,1,116,2,34,6,1,0,10,1,5600,6570,89000,89000,501,4480.0,,
2006,115,35620,601,22,0,2000,2,97,1,31,6,1,0,6,2,2920,6570,40000,89000,391,4480.0,,
2006,87,35620,1202,13,700,0,1,87,2,70,5,1,0,6,3,5700,6990,16000,16000,167,4480.0,,
2006,39,35620,601,22,0,1700,1,40,2,27,1,4,0,10,3,9920,0,0,0,1,4482.0,,
2006,39,35620,601,22,0,1700,2,38,1,27,1,4,0,11,2,9920,9920,0,0,1,4482.0,,
2006,64,35620,1105,13,1000,0,3,97,2,56,6,1,0,6,2,4760,4870,12000,104000,501,4480.0,,
2006,120,35620,304,22,0,1300,1,118,2,26,6,1,0,7,1,3600,7970,30000,30000,286,4480.0,,
2006,91,35620,903,0,0,0,1,91,1,26,6,1,0,10,3,4620,8670,3000,9999999,0,4480.0,,
2006,59,35620,306,21,0,0,1,58,2,30,6,1,0,10,1,710,6480,64000,64000,501,4482.0,,
2006,59,35620,306,21,0,0,2,73,1,36,4,1,0,6,1,6230,770,45000,64000,430,4482.0,,
2006,229,45940,2301,22,0,950,2,439,1,45,2,1,4,2,1,4220,7690,18800,18800,182,4480.0,,
2006,49,35620,903,22,0,2200,1,46,2,24,1,1,0,11,3,2100,7270,25000,110000,501,4480.0,,
2006,49,35620,903,22,0,2200,2,52,1,26,1,1,0,11,1,850,6970,85000,110000,501,4480.0,,
2006,44,10900,1700,12,0,0,6,51,2,53,1,1,0,8,1,4700,4380,4500,117200,421,4480.0,,
2006,67,35620,1202,12,0,0,4,90,2,22,6,1,0,6,1,4800,4670,18700,135500,501,4482.0,,
2006,98,35620,701,22,0,830,1,97,2,43,3,7,4,8,2,3110,7970,780,780,5,4480.0,,
2006,80,35620,304,22,0,1000,5,87,1,30,1,6,0,11,1,9610,9590,48060,104761,426,4482.0,,
2006,81,29740,900,13,670,0,3,78,1,36,3,1,0,11,2,2600,6570,30000,151530,501,4480.0,,
2006,65,10740,605,12,0,0,1,65,1,80,1,1,0,7,3,9920,0,30300,30300,254,4480.0,,
2006,65,10740,605,12,0,0,2,64,2,69,1,1,0,6,3,9920,0,0,30300,254,4480.0,,
2006,102,10740,601,13,1500,0,4,123,2,18,6,1,4,6,3,9920,0,0,112000,501,4480.0,,
2006,127,42140,400,22,0,820,1,125,1,34,2,4,0,2,1,4110,8680,1200,1200,11,4480.0,,
2006,127,42140,400,22,0,820,4,244,1,25,6,4,0,2,1,4130,8680,11000,11000,107,4480.0,,
2006,69,10740,500,13,740,0,1,68,2,35,1,1,0,6,1,5700,7370,12000,24000,118,4480.0,,
2006,69,10740,500,13,740,0,2,87,1,42,1,1,0,6,1,8230,7370,12000,24000,118,4480.0,,
2006,69,10740,500,13,740,0,3,61,1,6,6,1,0,1,0,9920,0,9999999,24000,118,4480.0,,
2006,69,10740,500,13,740,0,4,156,1,4,6,1,0,0,0,9920,0,9999999,24000,118,4480.0,,
2006,135,29740,900,13,690,0,1,136,1,32,1,1,0,10,1,4920,7070,32000,54000,405,4480.0,,
2006,181,10740,500,21,0,0,2,281,1,35,6,7,1,5,2,9620,4870,10000,16100,119,4480.0,,
2006,320,10740,500,13,410,0,1,311,2,34,6,1,1,2,3,8220,2370,0,0,1,4480.0,,
2006,320,10740,500,13,410,0,2,257,1,1,6,1,1,0,0,9920,0,9999999,0,1,4480.0,,
2006,320,10740,500,13,410,0,3,217,1,34,6,1,1,6,1,7200,8770,20000,0,195,4480.0,,
2006,115,42140,400,22,0,1300,2,154,1,28,6,1,0,11,1,1530,9370,70000,71000,501,4480.0,,
2006,78,10740,603,12,0,0,1,81,2,55,1,1,0,6,3,9920,0,0,17000,126,4480.0,,
2006,78,10740,603,12,0,0,2,81,1,57,1,1,0,6,1,3930,7680,17000,17000,126,4480.0,,
2006,234,10740,500,13,1800,0,4,555,2,22,6,1,4,7,1,4700,5390,20000,225100,501,4480.0,,
2006,55,35620,3808,22,0,1600,1,54,2,22,6,4,0,10,3,4840,7490,100,100,1,4480.0,,
2006,109,15380,1605,13,920,0,2,118,2,55,1,1,0,7,1,2720,6870,99000,177230,501,4480.0,,
2006,92,15380,1601,12,0,0,3,143,1,22,6,1,0,10,2,4110,8680,1000,126000,501,4480.0,,
2006,122,35620,3802,0,0,0,1,122,1,18,6,1,0,6,3,9920,0,0,9999999,0,4480.0,,
2006,17,35620,3810,0,0,0,1,17,2,22,6,6,0,7,1,5860,7870,5504,9999999,0,4482.0,,
2006,165,35620,3810,0,0,0,1,165,1,18,6,1,0,6,3,5860,6590,3800,9999999,0,4480.0,,
2006,91,35620,4101,22,0,1800,3,138,1,24,6,1,0,10,1,2630,7370,36000,36000,349,4480.0,,
2006,115,35620,3805,22,0,1200,2,95,2,19,6,1,0,7,3,4720,4970,2900,242900,501,4480.0,,
2006,63,35620,3504,13,300,0,2,117,1,52,6,1,0,10,2,6260,770,21600,88400,501,4480.0,,
2006,16,45060,600,21,0,0,1,16,2,68,5,1,0,8,3,9920,0,14400,14400,150,4480.0,,
2006,108,35620,3810,22,0,2200,1,110,1,30,6,6,0,10,1,110,7380,48000,48000,472,4480.0,,
2006,108,35620,3810,22,0,2200,2,74,2,28,6,1,0,11,1,3010,8190,50000,48000,492,4480.0,,
2006,22,10580,2201,13,1300,0,1,21,1,36,1,1,0,11,1,1450,7460,74000,74000,469,4480.0,,
2006,22,10580,2201,13,1300,0,2,27,2,32,1,1,0,6,3,800,2490,0,74000,469,4480.0,,
2006,22,10580,2201,13,1300,0,3,20,2,1,6,1,0,0,0,9920,0,9999999,74000,469,4480.0,,
2006,100,35620,4006,22,0,1800,2,163,2,19,6,1,0,7,1,4720,7870,3000,3000,29,4480.0,,
2006,101,35620,3504,13,2500,0,3,132,2,21,6,1,0,7,1,5860,7870,2000,62500,297,4480.0,,
2006,109,35620,3503,13,1500,0,1,111,1,41,1,1,0,10,1,4840,7380,168000,266900,501,4480.0,,
2006,109,35620,3503,13,1500,0,2,107,2,42,1,1,0,10,1,4800,6480,98900,266900,501,4480.0,,
2006,109,35620,3503,13,1500,0,3,119,1,2,6,1,0,0,0,9920,0,9999999,266900,501,4480.0,,
2006,13,35620,3808,0,0,0,1,13,1,21,6,1,0,6,1,4110,8680,19000,9999999,0,4480.0,,
2006,107,35620,3807,22,0,1900,2,190,1,23,6,1,0,10,1,1000,7380,65000,65000,501,4480.0,,
2006,15,35620,3810,0,0,0,1,15,1,21,6,6,0,7,3,9920,0,0,9999999,0,4482.0,,
2006,51,35620,3808,22,0,1900,2,119,2,23,6,4,0,10,3,4720,5170,0,0,1,4480.0,,
2006,89,40380,1004,13,710,0,1,86,2,75,4,8,0,11,3,2010,8370,75000,75000,501,4480.0,,
2006,68,35620,4017,22,0,1200,4,98,1,52,4,7,4,6,2,9920,9920,0,38800,189,4480.0,,
2006,159,35620,3807,0,0,0,1,159,2,21,6,1,0,8,2,8460,7370,30000,9999999,0,4480.0,,
2006,72,15380,1602,22,0,800,1,71,2,35,1,1,0,11,1,2200,7870,31000,86000,501,4482.0,,
2006,72,15380,1602,22,0,800,2,72,1,29,1,1,0,11,1,2200,7870,55000,86000,501,4482.0,,
2006,92,35620,3808,22,0,2700,1,88,1,23,6,1,0,10,1,850,6970,180000,180000,501,4480.0,,
2006,72,35620,3202,12,0,0,1,72,2,42,6,1,0,7,3,4920,7070,5100,5100,50,4480.0,,
2006,61,35620,4105,13,1600,0,3,94,2,21,6,2,0,10,3,3500,8180,9900,65400,416,4480.0,,
2006,42,35620,3808,22,0,1800,1,41,1,24,6,1,0,10,1,120,6970,135000,135000,501,4480.0,,
2006,178,35620,4101,22,0,1200,1,175,2,50,4,7,0,10,1,4840,6680,78000,78000,501,4480.0,,
2006,140,35620,4111,22,0,1300,1,143,2,25,6,6,0,10,3,3160,8090,0,0,1,4480.0,,
2006,166,35620,4004,22,0,2200,1,166,1,34,6,1,0,10,1,2600,7470,65000,65000,501,4480.0,,
2006,132,35620,3809,22,0,1900,2,434,2,33,6,1,0,10,1,5700,8570,50000,50000,484,4480.0,,
2006,67,35620,4107,12,0,0,2,86,1,71,4,1,0,6,3,9920,0,43200,45200,383,4480.0,,
2006,116,10580,2100,22,0,650,2,72,2,29,1,6,0,10,3,3410,5070,0,40000,304,4480.0,,
2006,91,35620,3802,0,0,0,1,91,2,19,6,1,0,7,1,4150,8680,5000,9999999,0,4480.0,,
2006,339,35620,4108,22,0,1000,1,340,1,48,6,6,0,10,1,8740,5190,50000,50000,487,4480.0,,
2006,29,35620,4105,0,0,0,1,29,2,31,4,2,0,2,3,9920,0,3500,9999999,33,4480.0,,
2006,192,35620,3805,22,0,1400,1,191,1,27,6,1,0,10,1,2630,7370,52000,52000,501,4480.0,,
2006,81,35620,3805,22,0,1600,1,81,1,23,6,7,2,10,1,430,7570,13000,13000,98,4480.0,,
2006,240,35620,4109,22,0,1100,1,235,1,31,6,1,0,11,1,2630,7370,50000,50000,480,4480.0,,
2006,65,35620,3503,13,4400,0,1,67,1,33,6,1,0,10,1,4700,6970,130000,130000,501,4480.0,,
2006,69,35620,4301,12,0,0,3,86,1,40,4,1,0,11,1,2720,8590,64000,123000,501,4480.0,,
2006,175,35620,3809,22,0,1600,2,433,2,23,6,2,0,10,2,2825,7470,36000,36000,349,4480.0,,
2006,132,40380,1100,0,0,0,1,132,2,18,6,1,0,6,1,2720,7870,600,9999999,0,4480.0,,
2006,13,35620,3808,0,0,0,1,13,2,23,6,1,0,8,1,2340,7890,1500,9999999,0,4480.0,,
2006,76,35620,3709,22,0,600,1,73,1,33,2,1,4,1,1,9620,2170,14500,64400,412,4480.0,,
2006,105,10580,2300,0,0,0,1,105,1,18,6,2,0,6,3,2000,8670,600,9999999,0,4480.0,,
2006,28,35620,4105,0,0,0,1,28,1,18,6,6,0,6,3,9920,0,0,9999999,1,4480.0,,
2006,216,35620,3806,22,0,1900,1,212,1,27,6,1,0,10,1,4965,6675,54300,54300,501,4480.0,,
2006,50,35620,4004,22,0,1400,1,50,1,27,6,1,0,11,1,2100,9470,65000,65000,501,4480.0,,
2006,82,35620,3301,13,1600,0,2,102,2,30,1,1,0,6,3,4700,5480,12000,101000,419,4482.0,,
2006,82,35620,3301,13,1600,0,5,114,1,32,1,1,0,8,1,5610,4170,32000,101000,419,4482.0,,
2006,72,35620,3201,13,640,0,1,73,1,47,6,1,0,11,1,3060,7970,302000,302000,501,4480.0,,
2006,102,35620,4205,12,0,0,3,116,1,23,6,1,0,6,1,4220,9370,4000,415000,501,4482.0,,
2006,75,35620,4110,12,0,0,3,110,2,47,4,1,0,6,3,430,6670,14000,46200,299,4480.0,,
2006,104,35620,3802,22,0,1200,2,61,2,28,1,4,0,10,3,2700,8560,8000,56000,427,4480.0,,
2006,120,35620,3807,22,0,2200,2,235,1,25,6,5,0,10,1,840,6890,85000,85000,501,4480.0,,
2006,102,35620,3806,13,5000,0,3,125,1,25,6,1,0,10,2,5920,6570,0,529000,501,4480.0,,
2006,75,35620,3809,22,0,800,2,127,2,23,6,7,1,8,2,4720,5070,3000,3000,29,4480.0,,
2006,172,35620,4006,22,0,1000,1,179,1,44,4,2,0,6,1,2600,7370,15000,15000,144,4480.0,,
2006,97,35620,3806,13,1300,0,2,80,2,24,6,1,0,10,1,5940,8560,2400,9400,70,4480.0,,
2006,154,35620,3801,22,0,2400,1,147,1,21,6,9,0,10,2,2700,8560,20000,20000,191,4482.0,,
2006,154,35620,3801,22,0,2400,2,177,2,21,6,1,0,6,1,4150,8680,13520,13520,131,4482.0,,
2006,146,35620,3806,22,0,1700,1,149,2,40,6,1,0,10,1,30,7580,33000,33000,324,4480.0,,
2006,100,35620,4211,13,600,0,2,100,2,60,1,6,0,11,3,9920,0,0,118000,501,4480.0,,
2006,242,35620,3802,22,0,1400,1,253,1,24,6,4,0,10,1,710,7390,50000,50000,481,4480.0,,
2006,242,35620,3802,22,0,1400,2,157,2,22,6,4,0,10,3,9920,0,0,50000,1,4480.0,,
2006,97,35620,3303,0,0,0,1,97,1,44,6,2,0,4,2,7750,3570,1300,9999999,12,4480.0,,
2006,75,35620,3504,13,7800,0,1,80,1,43,1,1,0,10,1,430,7280,385000,392000,501,4480.0,,
2006,75,35620,3504,13,7800,0,2,74,2,51,1,1,0,7,3,2630,4770,0,392000,501,4480.0,,
2006,75,35620,3504,13,7800,0,3,78,2,12,6,1,0,2,0,9920,0,9999999,392000,501,4480.0,,
2006,43,35620,3810,22,0,2800,1,42,2,23,6,6,0,10,1,2200,7870,27300,27300,267,4480.0,,
2006,66,39580,2602,22,0,640,1,66,1,29,1,7,1,3,1,6230,770,23200,54800,269,4480.0,,
2006,66,39580,2602,22,0,640,2,74,2,30,1,7,1,3,3,9920,0,0,54800,269,4480.0,,
