State00,PUMA00,GEOID00,GISJOIN00,State10,PUMA10,GEOID10,GISJOIN10,State10_Name,PUMA10_Name,CPUMA00,CPUMA10,PUMA00_Pop00,PUMA10_Pop00,Part_Pop00,pPUMA00_Pop00,pPUMA10_Pop00,PUMA00_Pop10,PUMA10_Pop10,Part_Pop10,pPUMA00_Pop10,pPUMA10_Pop10,PUMA00_Land,PUMA10_Land,Part_Land,pPUMA00_Land,pPUMA10_Land
01,00600,0100600,G01000600,01,00100,0100100,G01000100,Alabama,"Lauderdale, Colbert, Franklin & Marion (Northeast) Counties",4,1,"145,867","182,236",0,0.00,0.00,"153,829","186,695",0,0.00,0.00,"3,289,371,301","5,400,949,424","51,044",0.00,0.00
01,00600,0100600,G01000600,01,00600,0100600,G01000600,Alabama,Morgan & Lawrence Counties--Decatur City,4,4,"145,867","145,867","145,867",100.00,100.00,"153,829","153,829","153,829",100.00,100.00,"3,289,371,301","3,289,322,973","3,289,320,256",100.00,100.00
01,00700,0100700,G01000700,01,00100,0100100,G01000100,Alabama,"Lauderdale, Colbert, Franklin & Marion (Northeast) Counties",1,1,"132,583","182,236","39,286",29.63,21.56,"127,811","186,695","39,558",30.95,21.19,"11,380,498,565","5,400,949,424","2,136,693,248",18.78,39.56
01,00700,0100700,G01000700,01,01400,0101400,G01001400,Alabama,"Walker, Marion (South & West), Fayette & Lamar Counties",1,1,"132,583","128,263","57,550",43.41,44.87,"127,811","121,750","54,727",42.82,44.95,"11,380,498,565","6,668,724,493","4,619,547,047",40.59,69.27
01,00700,0100700,G01000700,01,01500,0101500,G01001500,Alabama,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),1,1,"132,583","87,543","20,949",15.80,23.93,"127,811","103,773","19,746",15.45,19.03,"11,380,498,565","5,517,141,242","2,282,837,248",20.06,41.38
01,00700,0100700,G01000700,01,01700,0101700,G01001700,Alabama,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",1,1,"132,583","143,548","14,798",11.16,10.31,"127,811","136,921","13,763",10.77,10.05,"11,380,498,565","14,225,240,895","2,341,057,540",20.57,16.46
01,00700,0100700,G01000700,28,00400,2800400,G28000400,Mississippi,"Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties",1,544,"132,583","134,037",0,0.00,0.00,"127,811","140,095",17,0.01,0.01,"11,380,498,565","7,800,922,009","363,481",0.00,0.00
01,00800,0100800,G01000800,01,00800,0100800,G01000800,Alabama,St. Clair & Blount Counties,1,1,"186,479","115,766","115,766",62.08,100.00,"207,938","140,915","140,915",67.77,100.00,"5,355,739,727","3,306,548,909","3,306,546,071",61.74,100.00
01,00800,0100800,G01000800,01,01304,0101304,G01001304,Alabama,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",1,10,"186,479","163,630",0,0.00,0.00,"207,938","174,673",0,0.00,0.00,"5,355,739,727","1,174,495,161","16,198",0.00,0.00
01,00800,0100800,G01000800,01,01305,0101305,G01001305,Alabama,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",1,12,"186,479","103,892",0,0.00,0.00,"207,938","110,717",0,0.00,0.00,"5,355,739,727","1,105,726,945",11,0.00,0.00
01,00800,0100800,G01000800,01,01400,0101400,G01001400,Alabama,"Walker, Marion (South & West), Fayette & Lamar Counties",1,1,"186,479","128,263","70,713",37.92,55.13,"207,938","121,750","67,023",32.23,55.05,"5,355,739,727","6,668,724,493","2,049,177,446",38.26,30.73
01,00901,0100901,G01000901,01,01301,0101301,G01001301,Alabama,Birmingham City (West),10,9,"103,629","123,233",0,0.00,0.00,"89,650","100,833",0,0.00,0.00,"111,070,218","109,505,694","64,118",0.06,0.06
01,00901,0100901,G01000901,01,01302,0101302,G01001302,Alabama,Birmingham City (East),10,10,"103,629","117,105","103,588",99.96,88.46,"89,650","102,098","89,623",99.97,87.78,"111,070,218","135,292,195","110,953,119",99.89,82.01
01,00901,0100901,G01000901,01,01303,0101303,G01001303,Alabama,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",10,11,"103,629","154,187",41,0.04,0.03,"89,650","170,145",27,0.03,0.02,"111,070,218","353,161,434","46,589",0.04,0.01
01,00901,0100901,G01000901,01,01304,0101304,G01001304,Alabama,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",10,10,"103,629","163,630",0,0.00,0.00,"89,650","174,673",0,0.00,0.00,"111,070,218","1,174,495,161","6,391",0.01,0.00
01,00902,0100902,G01000902,01,01301,0101301,G01001301,Alabama,Birmingham City (West),9,9,"123,233","123,233","123,233",100.00,100.00,"100,833","100,833","100,833",100.00,100.00,"109,431,948","109,505,694","109,430,027",100.00,99.93
01,00902,0100902,G01000902,01,01305,0101305,G01001305,Alabama,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",9,12,"123,233","103,892",0,0.00,0.00,"100,833","110,717",0,0.00,0.00,"109,431,948","1,105,726,945","1,921",0.00,0.00
01,00903,0100903,G01000903,01,01302,0101302,G01001302,Alabama,Birmingham City (East),11,10,"154,204","117,105",58,0.04,0.05,"170,132","102,098",14,0.01,0.01,"353,156,440","135,292,195","79,908",0.02,0.06
01,00903,0100903,G01000903,01,01303,0101303,G01001303,Alabama,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",11,11,"154,204","154,187","154,146",99.96,99.97,"170,132","170,145","170,118",99.99,99.98,"353,156,440","353,161,434","353,076,532",99.98,99.98
01,00904,0100904,G01000904,01,01301,0101301,G01001301,Alabama,Birmingham City (West),10,9,"177,089","123,233",0,0.00,0.00,"187,134","100,833",0,0.00,0.00,"1,198,770,337","109,505,694",827,0.00,0.00
01,00904,0100904,G01000904,01,01302,0101302,G01001302,Alabama,Birmingham City (East),10,10,"177,089","117,105","13,459",7.60,11.49,"187,134","102,098","12,461",6.66,12.20,"1,198,770,337","135,292,195","24,259,167",2.02,17.93
01,00904,0100904,G01000904,01,01303,0101303,G01001303,Alabama,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",10,11,"177,089","154,187",0,0.00,0.00,"187,134","170,145",0,0.00,0.00,"1,198,770,337","353,161,434","35,190",0.00,0.01
01,00904,0100904,G01000904,01,01304,0101304,G01001304,Alabama,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",10,10,"177,089","163,630","163,630",92.40,100.00,"187,134","174,673","174,673",93.34,100.00,"1,198,770,337","1,174,495,161","1,174,472,572",97.97,100.00
01,00904,0100904,G01000904,01,01305,0101305,G01001305,Alabama,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",10,12,"177,089","103,892",0,0.00,0.00,"187,134","110,717",0,0.00,0.00,"1,198,770,337","1,105,726,945","2,581",0.00,0.00
01,00905,0100905,G01000905,01,01301,0101301,G01001301,Alabama,Birmingham City (West),12,9,"103,892","123,233",0,0.00,0.00,"110,717","100,833",0,0.00,0.00,"1,105,733,154","109,505,694","10,722",0.00,0.01
01,00905,0100905,G01000905,01,01305,0101305,G01001305,Alabama,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",12,12,"103,892","103,892","103,892",100.00,100.00,"110,717","110,717","110,717",100.00,100.00,"1,105,733,154","1,105,726,945","1,105,722,431",100.00,100.00
01,01000,0101000,G01001000,01,00800,0100800,G01000800,Alabama,St. Clair & Blount Counties,5,1,"103,459","115,766",0,0.00,0.00,"104,430","140,915",0,0.00,0.00,"1,385,597,913","3,306,548,909","2,749",0.00,0.00
01,01000,0101000,G01001000,01,00900,0100900,G01000900,Alabama,Etowah County,5,5,"103,459","103,459","103,459",100.00,100.00,"104,430","104,430","104,430",100.00,100.00,"1,385,597,913","1,385,595,633","1,385,592,905",100.00,100.00
01,01000,0101000,G01001000,01,01000,0101000,G01001000,Alabama,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",5,6,"103,459","155,066",0,0.00,0.00,"104,430","160,097",0,0.00,0.00,"1,385,597,913","7,860,149,111","2,259",0.00,0.00
01,01100,0101100,G01001100,01,00400,0100400,G01000400,Alabama,DeKalb & Jackson Counties,6,3,"155,066","118,378",0,0.00,0.00,"160,101","124,336",0,0.00,0.00,"7,860,202,206","4,804,270,288","6,206",0.00,0.00
01,01100,0101100,G01001100,01,01000,0101000,G01001000,Alabama,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",6,6,"155,066","155,066","155,066",100.00,100.00,"160,101","160,097","160,097",100.00,100.00,"7,860,202,206","7,860,149,111","7,860,143,674",100.00,100.00
01,01100,0101100,G01001100,01,01100,0101100,G01001100,Alabama,Calhoun County,6,7,"155,066","112,249",0,0.00,0.00,"160,101","118,572",4,0.00,0.00,"7,860,202,206","1,569,190,010","15,569",0.00,0.00
01,01100,0101100,G01001100,01,01800,0101800,G01001800,Alabama,"Chilton, Tallapoosa, Chambers & Coosa Counties",6,13,"155,066","129,853",0,0.00,0.00,"160,101","131,013",0,0.00,0.00,"7,860,202,206","6,881,164,242","36,756",0.00,0.00
01,01200,0101200,G01001200,01,00900,0100900,G01000900,Alabama,Etowah County,7,5,"112,249","103,459",0,0.00,0.00,"118,568","104,430",0,0.00,0.00,"1,569,177,169","1,385,595,633","2,729",0.00,0.00
01,01200,0101200,G01001200,01,01100,0101100,G01001100,Alabama,Calhoun County,7,7,"112,249","112,249","112,249",100.00,100.00,"118,568","118,572","118,568",100.00,100.00,"1,569,177,169","1,569,190,010","1,569,174,441",100.00,100.00
01,01300,0101300,G01001300,01,01200,0101200,G01001200,Alabama,Shelby County,8,8,"143,293","143,293","143,293",100.00,100.00,"195,085","195,085","195,085",100.00,100.00,"2,032,921,791","2,032,918,669","2,032,918,669",100.00,100.00
01,01300,0101300,G01001300,01,01303,0101303,G01001303,Alabama,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",8,11,"143,293","154,187",0,0.00,0.00,"195,085","170,145",0,0.00,0.00,"2,032,921,791","353,161,434","3,123",0.00,0.00
01,01400,0101400,G01001400,01,01500,0101500,G01001500,Alabama,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),1,1,"164,875","87,543","66,594",40.39,76.07,"194,656","103,773","84,027",43.17,80.97,"3,423,335,198","5,517,141,242","3,234,303,106",94.48,58.62
01,01400,0101400,G01001400,01,01600,0101600,G01001600,Alabama,Tuscaloosa & Northport (Southeast) Cities,1,1,"164,875","98,281","98,281",59.61,100.00,"194,656","110,629","110,629",56.83,100.00,"3,423,335,198","189,025,048","189,025,048",5.52,100.00
01,01400,0101400,G01001400,01,01700,0101700,G01001700,Alabama,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",1,1,"164,875","143,548",0,0.00,0.00,"194,656","136,921",0,0.00,0.00,"3,423,335,198","14,225,240,895","7,044",0.00,0.00
01,01500,0101500,G01001500,01,01500,0101500,G01001500,Alabama,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),1,1,"128,750","87,543",0,0.00,0.00,"123,157","103,773",0,0.00,0.00,"11,884,091,907","5,517,141,242",887,0.00,0.00
01,01500,0101500,G01001500,01,01700,0101700,G01001700,Alabama,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",1,1,"128,750","143,548","128,750",100.00,89.69,"123,157","136,921","123,157",100.00,89.95,"11,884,091,907","14,225,240,895","11,883,944,264",100.00,83.54
01,01500,0101500,G01001500,01,02200,0102200,G01002200,Alabama,Southwest Alabama,1,15,"128,750","151,922",0,0.00,0.00,"123,157","143,558",0,0.00,0.00,"11,884,091,907","17,978,033,410","146,755",0.00,0.00
01,01600,0101600,G01001600,01,01000,0101000,G01001000,Alabama,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",13,6,"129,853","155,066",0,0.00,0.00,"130,983","160,097",0,0.00,0.00,"6,880,953,102","7,860,149,111","3,177",0.00,0.00
01,01600,0101600,G01001600,01,01800,0101800,G01001800,Alabama,"Chilton, Tallapoosa, Chambers & Coosa Counties",13,13,"129,853","129,853","129,853",100.00,100.00,"130,983","131,013","130,983",100.00,99.98,"6,880,953,102","6,881,164,242","6,880,931,947",100.00,100.00
01,01600,0101600,G01001600,01,01900,0101900,G01001900,Alabama,Lee County--Auburn City,13,14,"129,853","115,133",0,0.00,0.00,"130,983","140,247",0,0.00,0.00,"6,880,953,102","1,573,510,734","15,622",0.00,0.00
01,01600,0101600,G01001600,01,02100,0102100,G01002100,Alabama,"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",13,15,"129,853","154,328",0,0.00,0.00,"130,983","178,002",0,0.00,0.00,"6,880,953,102","6,682,427,673","2,356",0.00,0.00
01,01700,0101700,G01001700,01,01800,0101800,G01001800,Alabama,"Chilton, Tallapoosa, Chambers & Coosa Counties",14,13,"115,092","129,853",0,0.00,0.00,"140,184","131,013",0,0.00,0.00,"1,573,014,989","6,881,164,242","4,718",0.00,0.00
01,01700,0101700,G01001700,01,01900,0101900,G01001900,Alabama,Lee County--Auburn City,14,14,"115,092","115,133","115,092",100.00,99.96,"140,184","140,247","140,182",100.00,99.95,"1,573,014,989","1,573,510,734","1,572,998,254",100.00,99.97
01,01700,0101700,G01001700,01,02400,0102400,G01002400,Alabama,"Russell, Pike, Barbour, Macon & Bullock Counties",14,16,"115,092","144,177",0,0.00,0.00,"140,184","145,669",2,0.00,0.00,"1,573,014,989","8,882,478,565","12,018",0.00,0.00
01,01800,0101800,G01001800,01,01800,0101800,G01001800,Alabama,"Chilton, Tallapoosa, Chambers & Coosa Counties",16,13,"195,592","129,853",0,0.00,0.00,"197,917","131,013",30,0.02,0.02,"13,926,894,727","6,881,164,242","155,881",0.00,0.00
01,01800,0101800,G01001800,01,01900,0101900,G01001900,Alabama,Lee County--Auburn City,16,14,"195,592","115,133",41,0.02,0.04,"197,917","140,247",65,0.03,0.05,"13,926,894,727","1,573,510,734","496,858",0.00,0.03
01,01800,0101800,G01001800,01,02200,0102200,G01002200,Alabama,Southwest Alabama,16,15,"195,592","151,922",0,0.00,0.00,"197,917","143,558",0,0.00,0.00,"13,926,894,727","17,978,033,410","12,621",0.00,0.00
01,01800,0101800,G01001800,01,02300,0102300,G01002300,Alabama,"Coffee, Covington, Butler & Crenshaw Counties",16,16,"195,592","116,310","35,064",17.93,30.15,"197,917","122,566","34,853",17.61,28.44,"13,926,894,727","8,016,263,558","3,588,837,126",25.77,44.77
01,01800,0101800,G01001800,01,02400,0102400,G01002400,Alabama,"Russell, Pike, Barbour, Macon & Bullock Counties",16,16,"195,592","144,177","144,177",73.71,100.00,"197,917","145,669","145,667",73.60,100.00,"13,926,894,727","8,882,478,565","8,882,465,343",63.78,100.00
01,01800,0101800,G01001800,01,02500,0102500,G01002500,Alabama,"Houston, Dale, Geneva & Henry Counties--Dothan City",16,16,"195,592","179,990","16,310",8.34,9.06,"197,917","195,890","17,302",8.74,8.83,"13,926,894,727","5,897,596,641","1,454,926,899",10.45,24.67
01,01900,0101900,G01001900,01,02000,0102000,G01002000,Alabama,Montgomery City & Pike Road Town (North),15,15,"201,568","192,200","187,859",93.20,97.74,"203,851","196,534","189,444",92.93,96.39,"398,348,783","342,489,981","268,321,952",67.36,78.34
01,01900,0101900,G01001900,01,02100,0102100,G01002100,Alabama,"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",15,15,"201,568","154,328","13,709",6.80,8.88,"203,851","178,002","14,407",7.07,8.09,"398,348,783","6,682,427,673","130,026,831",32.64,1.95
01,02000,0102000,G01002000,01,01800,0101800,G01001800,Alabama,"Chilton, Tallapoosa, Chambers & Coosa Counties",15,13,"131,487","129,853",0,0.00,0.00,"159,386","131,013",0,0.00,0.00,"4,772,387,434","6,881,164,242","22,236",0.00,0.00
01,02000,0102000,G01002000,01,02000,0102000,G01002000,Alabama,Montgomery City & Pike Road Town (North),15,15,"131,487","192,200","4,341",3.30,2.26,"159,386","196,534","7,090",4.45,3.61,"4,772,387,434","342,489,981","74,168,029",1.55,21.66
01,02000,0102000,G01002000,01,02100,0102100,G01002100,Alabama,"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",15,15,"131,487","154,328","127,146",96.70,82.39,"159,386","178,002","152,296",95.55,85.56,"4,772,387,434","6,682,427,673","4,698,197,169",98.45,70.31
01,02100,0102100,G01002100,01,01700,0101700,G01001700,Alabama,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",15,1,"165,395","143,548",0,0.00,0.00,"154,858","136,921",1,0.00,0.00,"19,832,311,973","14,225,240,895","232,047",0.00,0.00
01,02100,0102100,G01002100,01,02100,0102100,G01002100,Alabama,"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",15,15,"165,395","154,328","13,473",8.15,8.73,"154,858","178,002","11,299",7.30,6.35,"19,832,311,973","6,682,427,673","1,854,201,316",9.35,27.75
01,02100,0102100,G01002100,01,02200,0102200,G01002200,Alabama,Southwest Alabama,15,15,"165,395","151,922","151,922",91.85,100.00,"154,858","143,558","143,558",92.70,100.00,"19,832,311,973","17,978,033,410","17,977,874,035",90.65,100.00
01,02100,0102100,G01002100,01,02300,0102300,G01002300,Alabama,"Coffee, Covington, Butler & Crenshaw Counties",15,16,"165,395","116,310",0,0.00,0.00,"154,858","122,566",0,0.00,0.00,"19,832,311,973","8,016,263,558",438,0.00,0.00
01,02100,0102100,G01002100,12,03301,1203301,G12003301,Florida,Escambia County (North),15,218,"165,395","101,357",0,0.00,0.00,"154,858","110,392",0,0.00,0.00,"19,832,311,973","1,363,548,131","4,138",0.00,0.00
01,02200,0102200,G01002200,01,02701,0102701,G01002701,Alabama,Mobile City (East),18,18,"198,915","128,632","102,478",51.52,79.67,"190,370","110,765","90,451",47.51,81.66,"303,759,420","158,893,197","129,783,949",42.73,81.68
01,02200,0102200,G01002200,01,02702,0102702,G01002702,Alabama,Mobile City (West),18,18,"198,915","103,806","93,824",47.17,90.38,"190,370","107,285","96,985",50.95,90.40,"303,759,420","147,418,226","126,244,232",41.56,85.64
01,02200,0102200,G01002200,01,02703,0102703,G01002703,Alabama,"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City",18,18,"198,915","167,405","2,613",1.31,1.56,"190,370","194,942","2,934",1.54,1.51,"303,759,420","2,877,904,569","47,731,240",15.71,1.66
01,02300,0102300,G01002300,01,02701,0102701,G01002701,Alabama,Mobile City (East),18,18,"200,928","128,632","26,154",13.02,20.33,"222,622","110,765","20,314",9.12,18.34,"2,880,456,572","158,893,197","29,109,249",1.01,18.32
01,02300,0102300,G01002300,01,02702,0102702,G01002702,Alabama,Mobile City (West),18,18,"200,928","103,806","9,982",4.97,9.62,"222,622","107,285","10,300",4.63,9.60,"2,880,456,572","147,418,226","21,173,994",0.74,14.36
01,02300,0102300,G01002300,01,02703,0102703,G01002703,Alabama,"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City",18,18,"200,928","167,405","164,792",82.02,98.44,"222,622","194,942","192,008",86.25,98.49,"2,880,456,572","2,877,904,569","2,830,173,329",98.25,98.34
01,02400,0102400,G01002400,01,02600,0102600,G01002600,Alabama,Baldwin County,17,17,"140,415","140,415","140,415",100.00,100.00,"182,265","182,265","182,265",100.00,100.00,"4,117,465,390","4,117,465,390","4,117,465,390",100.00,100.00
01,02500,0102500,G01002500,01,02300,0102300,G01002300,Alabama,"Coffee, Covington, Butler & Crenshaw Counties",16,16,"107,010","116,310","81,246",75.92,69.85,"114,499","122,566","87,713",76.61,71.56,"5,914,970,160","8,016,263,558","4,427,425,995",74.85,55.23
01,02500,0102500,G01002500,01,02500,0102500,G01002500,Alabama,"Houston, Dale, Geneva & Henry Counties--Dothan City",16,16,"107,010","179,990","25,764",24.08,14.31,"114,499","195,890","26,786",23.39,13.67,"5,914,970,160","5,897,596,641","1,487,544,165",25.15,25.22
01,02600,0102600,G01002600,01,02400,0102400,G01002400,Alabama,"Russell, Pike, Barbour, Macon & Bullock Counties",16,16,"137,916","144,177",0,0.00,0.00,"151,802","145,669",0,0.00,0.00,"2,955,126,782","8,882,478,565","1,205",0.00,0.00
01,02600,0102600,G01002600,01,02500,0102500,G01002500,Alabama,"Houston, Dale, Geneva & Henry Counties--Dothan City",16,16,"137,916","179,990","137,916",100.00,76.62,"151,802","195,890","151,802",100.00,77.49,"2,955,126,782","5,897,596,641","2,955,125,577",100.00,50.11
02,00101,0200101,G02000101,02,00101,0200101,G02000101,Alaska,Anchorage Municipality (North),19,19,"118,678","118,678","118,678",100.00,100.00,"132,542","132,542","132,542",100.00,100.00,"2,672,065,905","2,672,065,905","2,672,065,905",100.00,100.00
02,00102,0200102,G02000102,02,00102,0200102,G02000102,Alaska,Anchorage Municipality (South),20,20,"141,605","141,605","141,605",100.00,100.00,"159,284","159,284","159,284",100.00,100.00,"1,682,403,518","1,682,403,518","1,682,403,518",100.00,100.00
02,00200,0200200,G02000200,02,00200,0200200,G02000200,Alaska,Matanuska-Susitna & Kenai Peninsula Boroughs,21,21,"109,013","109,013","109,013",100.00,100.00,"144,395","144,395","144,395",100.00,100.00,"100,654,147,309","100,647,313,450","100,640,921,683",99.99,99.99
02,00200,0200200,G02000200,02,00300,0200300,G02000300,Alaska,"Greater Fairbanks, Greater Juneau, Ketchikan Gateway Borough & Road-Connected Alaska",21,22,"109,013","149,145",0,0.00,0.00,"144,395","164,300",0,0.00,0.00,"100,654,147,309","217,810,589,854","2,979,623",0.00,0.00
02,00200,0200200,G02000200,02,00400,0200400,G02000400,Alaska,Subsistence Alaska,21,22,"109,013","108,491",0,0.00,0.00,"144,395","109,710",0,0.00,0.00,"100,654,147,309","1,133,382,001,340","10,246,003",0.01,0.00
02,00300,0200300,G02000300,02,00200,0200200,G02000200,Alaska,Matanuska-Susitna & Kenai Peninsula Boroughs,22,21,"157,110","109,013",0,0.00,0.00,"172,208","144,395",0,0.00,0.00,"214,695,038,064","100,647,313,450","161,423",0.00,0.00
02,00300,0200300,G02000300,02,00300,0200300,G02000300,Alaska,"Greater Fairbanks, Greater Juneau, Ketchikan Gateway Borough & Road-Connected Alaska",22,22,"157,110","149,145","148,275",94.38,99.42,"172,208","164,300","163,327",94.84,99.41,"214,695,038,064","217,810,589,854","207,251,451,389",96.53,95.15
02,00300,0200300,G02000300,02,00400,0200400,G02000400,Alaska,Subsistence Alaska,22,22,"157,110","108,491","8,835",5.62,8.14,"172,208","109,710","8,881",5.16,8.09,"214,695,038,064","1,133,382,001,340","7,443,425,253",3.47,0.66
